id,text,date,user,rt,fav,followers,verified,label
221622,"Kimler burda ,bir göreyim beğenileri 

Temel analize göre #BIST30 #hisse analizleri paylaşacağım talep olursa haftada 2 -3 adet😎",2022-05-12 17:57:28+00:00,erhanhasmaden,4,294,101073,False,Pozitif#Yargı
221623,#ARCLK efsane bir gün oldu Arclk için. Bir şirkete bu kadar iyi sahip çıkılır. Herkese örnek olmalı.,2022-05-12 15:05:45+00:00,ofegin,3,480,105859,False,Pozitif#Yargı
221624,"Ziraat Yatırım, Turkcell için hedef fiyatını 25,00 TL'den 26,30 TL'ye yükseltti, ""al"" tavsiyesini korudu. #TCELL",2022-05-12 14:45:04+00:00,ForeksTurkey,1,36,411900,False,Gerçek#Pozitif
221625,Kardemir tahtasında az önce yaşanan alım şeklini daha öce hiçbir hissede görmedim #krdmd,2022-05-12 13:57:13+00:00,kursadbucak,24,860,156030,False,Nötr#Yargı
221626,"#Garan 14,98 destek 14,99 pivot 15 direnç 😅",2022-05-12 09:39:59+00:00,perihantantug,4,707,143804,False,Pozitif#Yargı
221627,"#VESTL #GEDZA #DOGUB #TRCAS 
temettü dağıtmayacağını açıkladı.
#VESBE - Brüt temettü tutarı 0.43, hak kullanım tarihi ise 30.06.2022",2022-05-12 07:38:37+00:00,zeynepxaktas,11,471,182625,False,Gerçek#Nötr
221628,"HSBC, 
#BIMAS hedef fiyatını 128 TL'den 150 TL'ye yükseltti
#SOKM için hedef fiyatını 21 TL'den 24 TL'ye yükseltti
#MGROS için hedef fiyatını 63 TL'den 70 TL'ye yükseltti",2022-05-12 05:37:19+00:00,ForeksTurkey,4,85,411900,False,Gerçek#Pozitif
221629,"Geçmiş olsun arkadaşlar, çok soru var dm de #hisse ler ile ilgili bu akşam tekrar bakalım buyrun efendim yoruma #garan şeklinde please📌",2022-05-11 15:01:11+00:00,erhanhasmaden,18,113,101073,False,Nötr#Yargı
221630,"Şeker Yatırım, Pegasus için 153,40 TL hedef fiyatla ""al"" tavsiyesini korudu #PGSUS",2022-05-11 14:41:38+00:00,ForeksTurkey,0,28,411899,False,Gerçek#Pozitif
221631,"Ziraat Yatırım, 
#PETKM hedef fiyatını 11,35 TL'den 12,80 TL'ye yükseltti, ""al"" tavsiyesini korudu
#VAKBN hedef fiyatını 6,50 TL’den 7,50 TL’ye yükseltti, ""al"" tavsiyesini korudu
#TSKB hedef fiyatını 2,10 TL’den 2,50 TL’ye revize etti, ""al"" tavsiyesini korudu",2022-05-11 12:45:51+00:00,ForeksTurkey,2,34,411899,False,Gerçek#Pozitif
221632,"Ziraat Yatırım, THY hedef fiyatını 41,25 TL'den 53,80 TL'ye yükseltti, ""al"" tavsiyesini korudu #THYAO",2022-05-11 11:59:28+00:00,ForeksTurkey,2,42,411899,False,Gerçek#Pozitif
221633,"Halk Yatırım, Vestel Elektronik için 38,64 TL hedef fiyatını ve ""al"" tavsiyesini korudu #VESTL",2022-05-11 08:53:31+00:00,ForeksTurkey,6,43,411899,False,Gerçek#Pozitif
221634,"Bilhassa son 3 yıldır Borsa İstanbul’da geleceğin #sasa ve #hekts’ı aranadursun, bu 3 yılda da bu hisseler,en çok getiri sağlayan hisseler arasında yer aldı :)

Yatırıma yeni başlayacaksan;
📍{Olmuş} hisselere makul fiyatlarda sahip ol
📍{Olacak}’ları bulmak için emek sarf et",2022-05-11 08:15:32+00:00,ibrahim___ethem,24,518,136877,False,Pozitif#Yargı
221635,"İş Yatırım, 
#TUPRS HF 325,22 TL'den 346,00 TL'ye yükseltti, tavsiye ""al"" 
#MPARK 46,80 TL HF ve ""al"" tavsiyesini,
#SELEC 16,90 TL HF ve ""al"" tavsiyesini,
#AGHOL 57,00 TL HF ve ""al"" tavsiyesini,
#ULKER 26,30 TL HF ""al"" tavsiyesini,
#SAHOL 24,60 TL HF ""tut"" tavsiyesini korudu",2022-05-11 07:42:04+00:00,ForeksTurkey,3,37,411899,False,Gerçek#Pozitif
221636,"Oyak Yatırım, 
#SAHOL hedef fiyatını 18,75 TL'den 25,50 TL'ye yükseltti, tavsiyesini ""Endeksin Üzerinde Getiri"" olarak sürdürdü
#ODAS için 3,65 TL hedef fiyatla ""Endeksin Üzerinde Getiri"" tavsiyesini korudu",2022-05-11 07:14:48+00:00,ForeksTurkey,1,24,411899,False,Gerçek#Pozitif
221637,"Deniz Yatırım, 
#VESTL HF 34,50 TL'den 38,00 TL'ye yükseltirken, ""al"" tavsiyesini sürdürdü
#PGSUS HF 128,70 TL'den 173,00 TL'ye yükseltirken, ""al"" tavsiyesini sürdürdü
#MPARK HF 46,30 TL'den 48,20 TL'ye yükseltirken, ""al"" tavsiyesini sürdürdü",2022-05-11 06:45:15+00:00,ForeksTurkey,1,29,411899,False,Gerçek#Pozitif
221638,"Vakıf Yatırım,  
#DOAS HF 60,15 TL'den 89,75 TL'ye revize ederken, tavsiye ""al"" 
#PGSUS HF 124,00 TL'den 163,00 TL'ye güncellerken, tavsiye ""al""",2022-05-11 06:29:33+00:00,ForeksTurkey,0,32,411899,False,Gerçek#Pozitif
221639,"İş Yatırım, Petkim için tavsiyesini ""Al"", hedef fiyatını 12,85 TL olarak tekrarladı #PETKM",2022-05-11 06:05:33+00:00,ForeksTurkey,1,58,411899,False,Gerçek#Pozitif
221640,"Oyak Yatırım, 
#PGSUS HF 101 TL'den 136 TL'ye yükseltti, tavsiye ""Endekse Paralel Getiri"" 
#YATAS HF 16,40 TL'den 18,50 TL'ye yükseltti, tavsiye ""Endeksin Üzerinde Getiri"" 
#VAKBN HF 5,60 TL'den 6,09 TL'ye yükseltti, tavsiye ""Endeksin Üzerinde Getiri""",2022-05-11 06:01:06+00:00,ForeksTurkey,3,28,411899,False,Gerçek#Pozitif
221641,"#pgsus beklentilere paralel 1.1 milyar TL zarar açıkladı. Zaten beklenen rakam olduğu için fiyatlara girmiş olabilir. Ama brüt zarar yazıyor olması, gelirlerin maliyetleri karşılamıyor olması olumsuz benim açımdan. #borsa #hisse",2022-05-10 21:37:36+00:00,TuncayTursucu,2,295,293171,False,Negatif#Yargı
221642,"#dohol, #quagr, #odas çok iyi bilançolar. #kontr, #parsn, #logo, #kartn, #doas, #sahol, #genil #arena iyi bilanço getirmişler. Beğendim. #borsa #hisse",2022-05-10 21:32:48+00:00,TuncayTursucu,58,809,293171,False,Pozitif#Yargı
221643,#vestl beklentinin üzerinde 592.6mnTL kar getirdi. Ancak karda finansman gelirleri etkili olmuş. finansman gelir/gider öncesinde zarar açıklamış. Hasılat ve Net esas faa.karı iyi olmasına karşın Faaliyet dışı kalemler çok oynak olarak öne çıkmış. #borsa #hisse,2022-05-10 21:27:03+00:00,TuncayTursucu,12,477,293171,False,Negatif#Pozitif#Yargı
221644,"Son olarak;
#ULUUN #SAHOL ve her ne kadar Net Karı Kur farkı geliri kaynaklı bir önceki çeyreğe göre azalsa da #DOHOL de müthiş bilanço açıklamış.

#ULUUN 4.7 FK ile, #SAHOL 2.26 FK ile, #DOHOL ise 2.96 FK ile fiyatlanıyor. Üçü de birbirinden ucuz. 

Kısaca herşey ucuz.
Sevgiler,",2022-05-10 19:47:01+00:00,omerhankrm,29,726,145128,False,Pozitif#Yargı
221645,"TradingView investing Turkishbulls taraması
Çarşamba için GÜÇLÜ AL veren #BIST hisseleri
#KRDMA 13,90 #KRDMB 13,81
#EGPRO 34,10 #MEPET 3,95
#KRDMD 16,57 #ALCTL 29,02
#ISDMR 29,24 #ANGEN 30,40
#ESCAR 39,08 #SISE 20,04
#RYSAS 5,32 #PENGD 4,42
#PARSN 38 #ULUUN 9,44
Kendime not, YTD.",2022-05-10 18:46:46+00:00,ASIM_YALCINKAYA,5,105,138764,False,Pozitif#Yargı
221646,"#Bist30 Bu Başlık Altında Bist30 Hisselerini paylaşacağım.📊

Yatırımcısı olduğunuz firmaları buradan takip edebilirsiniz.✅",2022-05-10 17:04:06+00:00,SelimKMD,19,406,108729,False,Nötr#Yargı
221647,"Ziraat Yatırım, İş Bankası için hedef fiyatını 14,70 TL'den 17,50 TL'ye yükseltti, ""al"" tavsiyesini korudu #ISCTR",2022-05-10 13:54:00+00:00,ForeksTurkey,2,32,411899,False,Gerçek#Pozitif
221648,"Ahlatcı Yatırım, Şişecam için hedef fiyatını 25,00 TL olarak belirledi #SISE",2022-05-10 13:50:42+00:00,ForeksTurkey,2,48,411899,False,Gerçek#Nötr
221649,"Şeker Yatırım, Bim Mağazaları hedef fiyatını 98,60 TL'den 110,30 TL'ye yükseltti, ""al"" tavsiyesini korudu #BIMAS",2022-05-10 11:28:14+00:00,ForeksTurkey,2,32,411899,False,Gerçek#Pozitif
221650,#HEKTS düştüğü yerden hızlı kalkabilen ve sürekli fiyatını geliştirebilen hisseler ekran dışı olmaması gereken hisseler. En hızlı toparlananlardan biri .,2022-05-10 10:34:28+00:00,ofegin,8,547,105861,False,Pozitif#Yargı
221651,"İnfo Yatırım, Şişecam için hedef fiyatını 19,00 TL'den 28,00 TL'ye yükseltirken, ""al"" tavsiyesi ile öneri listesinde tutmaya devam etti #SISE",2022-05-10 09:19:02+00:00,ForeksTurkey,2,64,411899,False,Gerçek#Pozitif
221652,"Dinamik Yatırım, İş Bankası hedef fiyatını 12,40 TL'den 16,10 TL'ye yükseltirken, ""al"" tavsiyesini korudu #ISCTR",2022-05-10 09:10:29+00:00,ForeksTurkey,1,15,411899,False,Gerçek#Pozitif
221653,"Ak Yatırım, Koç Holding hedef fiyatını 51,00 TL, tavsiyesini ""endeksin üzerinde getiri"" olarak korudu #KCHOL",2022-05-10 08:53:35+00:00,ForeksTurkey,2,39,411899,False,Gerçek#Pozitif
221654,"İş Yatırım, 
#KCHOL için 57,00 TL hedef fiyat ile ""al"" tavsiyesini korudu
#AEFES için 43,10 TL hedef fiyat ile ""al"" tavsiyesini korudu
#MGROS için 70,23 TL hedef fiyat ile ""al"" tavsiyesini yineledi
#BIMAS için 112,00 TL hedef fiyat ile ""al"" tavsiyesini korudu",2022-05-10 08:15:15+00:00,ForeksTurkey,4,46,411899,False,Gerçek#Pozitif
221655,"Şeker Yatırım, İş Bankası için ""al"" tavsiyesini korudu, hedef fiyatını 12,30 TL'den 12,90 TL'ye revize etti #ISCTR",2022-05-10 08:02:32+00:00,ForeksTurkey,0,22,411899,False,Gerçek#Pozitif
221656,"Ak Yatırım, 
#ISCTR hedef fiyatını yüzde 25 artışla 15,50 TL'ye yükseltirken, tavsiyesini ""endeksin üzerinde getiri"" olarak korudu
#AFES hedef fiyatını 41,00 TL, tavsiyesini ""al"" olarak devam ettirdi
#BIMAS hedef fiyatını 115,00 TL, tavsiyesini ""al"" olarak yineledi",2022-05-10 07:57:01+00:00,ForeksTurkey,3,29,411899,False,Gerçek#Pozitif
221657,"Oyak Yatırım, 
#MGROS HF 63,00 TL'den 73,00 TL'ye yükseltti, tavsiye ""Endeksin Üzerinde Getiri""
#KORDS HF 46,35 TL'den 61,00 TL'ye yükseltti, tavsiye ""Endeksin Üzerinde Getiri""
#KCHOL HF 43,00 TL'den 55,60 TL'ye yükseltti, tavsiye ""Endeksin Üzerinde Getiri""",2022-05-10 07:33:19+00:00,ForeksTurkey,3,52,411899,False,Gerçek#Pozitif
221658,"Vakıf Yatırım, 
#MGROS hedef fiyatını 61,00 TL, tavsiyesini ""al"" olarak sürdürdü
#KCHOL hedef fiyatını 47,50 TL'den 54,40 TL'ye yükseltirken, tavsiyesini ""al"" olarak korudu
#EKGYO hedef fiyatını 3,12 TL'den 3,52 TL'ye revize ederken, tavsiyesini ""al"" olarak sürdürdü",2022-05-10 07:23:15+00:00,ForeksTurkey,3,42,411899,False,Gerçek#Pozitif
221659,"Halk Yatırım, 
#BIMAS HF 98,80 TL'den 107,70 TL'ye yükseltti, tavsiye ""al""
#CIMSA için 36,76 TL hedef fiyatla ""tut"" tavsiyesini korudu
#EKGYO HF 3,10 TL'den 3,78 TL'ye yükseltti, tavsiye ""al""
#MGROS HF 57,10 TL'den 58,50 TL'ye yükseltti, tavsiye ""al""",2022-05-10 07:10:07+00:00,ForeksTurkey,5,38,411899,False,Gerçek#Pozitif
221660,"Konut faizlerindeki indirim #EKGYO ya yaramış

%7 pozitif.. elinde olanlara hayırlı olsun...

Tabi bu indirimle konut alınabilecek mi o da var...

Geçen indirimde ev fiyatları 2 ye katlanmıştı.",2022-05-10 07:00:01+00:00,efekentli__,8,259,117350,False,Pozitif#Yargı
221661,"#ekgyo %3,5 artı açıyor",2022-05-10 06:50:37+00:00,borsacibaba,1,25,143417,False,Pozitif#Yargı
221662,"İntegral Yatırım, BİM hedef fiyatını 107,60 TL'den 117,30 TL'ye yükseltti #BIMAS",2022-05-10 06:44:25+00:00,ForeksTurkey,2,39,411899,False,Gerçek#Pozitif
221663,"İntegral Yatırım, Koç Holding hedef fiyatını 49,82 TL'den 57,46 TL'ye yükseltti #KCHOL",2022-05-10 06:42:58+00:00,ForeksTurkey,3,44,411899,False,Gerçek#Pozitif
221664,"Yapı Kredi Yatırım, İş Bankası için hedef fiyatını 11,50 TL'den 14,30 TL'ye yükseltirken, ""al"" tavsiyesini korudu #ISCTR",2022-05-10 06:41:20+00:00,ForeksTurkey,2,21,411899,False,Gerçek#Pozitif
221665,"Garanti Yatırım, BİM için hedef fiyatını 115,00 TL'den 120,00 TL'ye yükseltirken, ""endeksin üzerinde getiri"" tavsiyesini devam ettirdi #BIMAS",2022-05-10 06:38:10+00:00,ForeksTurkey,2,26,411899,False,Gerçek#Pozitif
221666,"Garanti Yatırım, İş Bankası için tavsiyesini ""endekse paralel getiri"" olarak korudu, yeni hedef fiyatı 12,50 TL  #ISCTR",2022-05-10 06:32:27+00:00,ForeksTurkey,3,20,411899,False,Gerçek#Pozitif
221667,"BNP Paribas, Tüpraş için hedef fiyatını 277 TL, tavsiyesini ""Tut"" olarak sürdürdü  #TUPRS",2022-05-10 06:28:56+00:00,ForeksTurkey,0,15,411899,False,Gerçek#Pozitif
221668,"BNP Paribas, İş Bankası C için hedef fiyatını 8,96 TL'den 12,33 TL'ye yükseltti, tavsiyesini ""Tut"" olarak sürdürdü  #ISCTR",2022-05-10 06:27:33+00:00,ForeksTurkey,1,17,411899,False,Gerçek#Pozitif
221669,"Deniz Yatırım, 
#AKSEN hedef fiyatını 17,60 TL'den 25,20 TL'ye yükselti, tavsiye ""al""
#CIMSA için 47,14 TL HF ""al"" tavsiyesini korudu
#ISCTR hedef fiyatını 12,40 TL’den 16,10 TL’ye yükseltti, tavsiye al""
#KORDS hedef fiyatını 47,68 TL’den 59,50 TL’ye yükseltti, tavsiye ""al""",2022-05-10 06:26:01+00:00,ForeksTurkey,3,50,411899,False,Gerçek#Pozitif
221670,"BNP Paribas, Petkim için hedef fiyatını 9,00 TL, tavsiyesini ""Tut"" olarak sürdürdü #PETKM",2022-05-10 06:14:02+00:00,ForeksTurkey,1,27,411899,False,Gerçek#Pozitif
221671,"Vakıf Yatırım, İş Bankası için hedef fiyatını 11,90 TL'den  14,10 TL'ye yükseltirken, ""al"" tavsiyesini korudu #ISCTR",2022-05-10 05:34:48+00:00,ForeksTurkey,3,35,411899,False,Gerçek#Pozitif
221672,"Oyak Yatırım, 
#BIMAS için hedef fiyatını 119,00 TL'den 135,00 TL'ye yükseltti, tavsiyesini ""Endeksin Üzerinde Getiri"" olarak sürdürdü
#ISCTR için hedef fiyatını 11,77 TL'den 14,68 TL'ye yükseltti, tavsiyesini ""Endeksin Üzerinde Getiri"" olarak sürdürdü",2022-05-10 05:31:19+00:00,ForeksTurkey,3,36,411899,False,Gerçek#Pozitif
221673,"Deniz Yatırım'ın Petkim için hedef fiyatını 12,80 TL'den 13,40 TL'ye yükseltirken, ""al"" tavsiyesini sürdürdü #PETKM",2022-05-10 05:24:57+00:00,ForeksTurkey,1,34,411899,False,Gerçek#Pozitif
221674,"Bilançosu güzel gelenler
#KFEIN 19,07 #TUKAS 9,34
#HTTBT 13,78 #ISCTR 10,82
#EKGYO 2,68 #MEDTR 13,38
#UNLU 5,86 #KORDS 46,56
#ORGE 7,29 #KCHOL 40,14
Bu arada ek bilgi aşağıdaki tivitte 
Güçlü AL listesinde görülen 
#ENKAI 16,37 yüksek miktarda zarar açıkladı
Kendime nottur, YTD",2022-05-09 20:28:16+00:00,ASIM_YALCINKAYA,3,70,138764,False,Pozitif#Yargı
221675,"TradingView, investing, Turkishbulls taraması
Salı için GÜÇLÜ AL veren #BIST hisseleri
#FLAP 3,44 #ENKAI 16,37
#ESCOM 9,79 #DERHL 6,44
#GSDHO 4,54 #DNISI 12,59
#ISDMR 28,20 #KOZAA 34,62
#ANGEN 29,78 #KLMSN 12,38
#KOZAL 189,20 #TUKAS 9,34
#PENGD 4,27 #ATEKS 46,42
Kendime not, YTD",2022-05-09 18:39:42+00:00,ASIM_YALCINKAYA,10,137,138764,False,Pozitif#Yargı
221676,"Hızlıca gördüğüm kadarı ile #aksen, #aksa #kords #alark  çok iyi sonuçlar. #kchol #erbos #orge iyi sonuçlar. Bunları çok beğendim.",2022-05-09 17:40:44+00:00,TuncayTursucu,65,1448,293171,False,Pozitif#Yargı
221677,"Bilanço özetleri;

#AKSA tek kelimeyle müthiş,
#KCHOL marjlardaki daralmaya rağmen çok kuvvetli,
#EKGYO karlılık ve büyüme çok iyi,
#BIMAS marjlar az da olsa düşmesine rağmen gayet iyi,
#TUKAS #ERBOS #GEDZA çok beğendim,
#AKENR korkunç borçluluğa rağmen marjlarda ciddi iyileşme.",2022-05-09 15:54:59+00:00,omerhankrm,47,668,145128,False,Pozitif#Yargı
221678,"Ziraat Yatırım, Tüpraş için hedef fiyatını 267,80 TL'den 343,20 TL'ye yükseltti, ""al"" tavsiyesini korudu #TUPRS",2022-05-09 13:13:46+00:00,ForeksTurkey,1,44,411899,False,Gerçek#Pozitif
221679,"Ziraat Yatırım, 
#EREGL hedef fiyatını 38,50 TL'den 54,50 TL'ye yükseltti, ""al"" tavsiyesini korudu
#ISDMR hedef fiyatını 30,00 TL'den 41,50 TL'ye yükseltti, ""al"" tavsiyesini korudu",2022-05-09 12:01:21+00:00,ForeksTurkey,6,106,411899,False,Gerçek#Pozitif
221680,"Şeker Yatırım, Turkcell hedef fiyatını 23,02 TL'den 24,65 TL'ye revize ederken, ""tut"" tavsiyesini sürdürdü #TCELL",2022-05-09 11:19:06+00:00,ForeksTurkey,0,25,411899,False,Gerçek#Pozitif
221681,"Oyak Yatırım, Petkim için tavsiyesini ""Endekse Paralel Getiri""ye indirdi, hedef fiyatını 11,50 TL olarak sürdürdü  #PETKM",2022-05-09 10:01:26+00:00,ForeksTurkey,3,39,411899,False,Gerçek#Negatif
221682,"İntegral Yatırım, Tüpraş hedef fiyatını 344,00 TL olarak belirledi #TUPRS",2022-05-09 07:23:35+00:00,ForeksTurkey,2,33,411899,False,Gerçek#Nötr
221683,"İş Yatırım, 
#CCOLA için tavsiyesini 155,00 TL hedef fiyatla ""al"" olarak korudu
#PETKM için 12.85 TL hedef fiyat ile ""al"" tavsiyesini sürdürdü 
#TUPRS için 325,00 TL hedef fiyat ile ""al"" tavsiyesini korudu",2022-05-09 07:21:08+00:00,ForeksTurkey,5,34,411899,False,Gerçek#Pozitif
221684,"Deniz Yatırım, 
#AYGAZ hedef fiyatını 35,00 TL'den 43,40 TL'ye yükseltirken, tavsiyesini ""al"" olarak sürdürdü
#TUPRS için hedef fiyatını 340,00 TL, tavsiyesini ""al"" olarak sürdürdü
#PETKM için hedef fiyatı 12,80 TL, tavsiyesi ""al"" yönünde",2022-05-09 07:13:33+00:00,ForeksTurkey,5,26,411899,False,Gerçek#Pozitif
221685,"Yapı Kredi Yatırım, 
- Tüpraş için 335,00 TL hedef fiyatla ""al"" tavsiyesini korudu #TUPRS 
- Petkim için 13,1 TL hedef fiyatla ""al"" tavsiyesini korudu #PETKM",2022-05-09 07:06:49+00:00,ForeksTurkey,4,38,411899,False,Gerçek#Pozitif
221686,"Ak Yatırım, Tüpraş tavsiyesini ""gözden geçiriliyor""dan ""endeksin üzerine getiri""yi yükseltti, hedef fiyat 323 TL #TUPRS",2022-05-09 06:52:33+00:00,ForeksTurkey,3,39,411899,False,Gerçek#Pozitif
221687,"İntegral Yatırım, Sasa hedef fiyatını 48,56 TL olarak belirledi #SASA",2022-05-09 06:45:32+00:00,ForeksTurkey,10,129,411899,False,Gerçek#Nötr
221688,"Renaissance Capital, Kardemir D ve Erdemir için tavsiyesini ""Al"" olarak başlattı, Kardemir D için hedef fiyat 35 TL, Erdemir için 65 TL #KRDMD #EREGL",2022-05-09 06:42:16+00:00,ForeksTurkey,7,122,411899,False,Gerçek#Pozitif
221689,"Deniz Yatırım, Koza Anadolu Metal'i döngüsel portföyüne ekledi  #KOZAA",2022-05-09 06:38:03+00:00,ForeksTurkey,3,30,411899,False,Gerçek#Pozitif
221690,#petkm kar marjlarındaki hem yıllık hem çeyreklik düşüşler can sıkıcı olmuş.,2022-05-09 06:28:57+00:00,TuncayTursucu,6,497,293171,False,Negatif#Yargı
221691,"#tuprs beklentilerin altında kar getirdi. diğer faaliyet gideri ve finansman giderleri baskı yaratmış. ama ciro ve faaliyet karı güçlü. Şirket rafineri marjı beklentilerini 4-5$ dan 8-9$ seviyesine revize etti. bunlara bakan için güzel, kar'a bakan için kötü. uv olumluyum #borsa",2022-05-09 06:27:46+00:00,TuncayTursucu,18,613,293171,False,Pozitif#Yargı
221692,"Yapı Kredi Yatırım, Tofaş için 112,40 TL hedef fiyatla ""al"", Ford Otosan için 374,40 TL hedef fiyatla ""al"" tavsiyesini korudu #TOASO #FROTO",2022-05-09 06:25:58+00:00,ForeksTurkey,6,132,411899,False,Gerçek#Pozitif
221693,#sasa 1c22'de 2.332mnTL net kar açıkladı. 2021 cirosunun yarısını tek çeyrekte yapmış. kar marjları güçlü kalmış. Beğendim. hayırlı olsun. hikaye devam.  #borsa #hisse,2022-05-09 06:25:28+00:00,TuncayTursucu,64,1893,293171,False,Pozitif#Yargı
221694,"Oyak Yatırım Tüpraş için hedef fiyatını 266,50 TL'den 351,00 TL'ye yükseltti, tavsiyesini ""endeksin üzerinde getiri"" olarak korudu #TUPRS",2022-05-09 05:16:43+00:00,ForeksTurkey,8,81,411899,False,Gerçek#Pozitif
221695,"Günaydın,

Herkese keyifli, huzurlu bol kazançlı bir hafta diliyorum.

Tüm dünya borsaları satıcılı gözüküyor. VIX korku endeksi kritik seviyelerde. USD/TL 15 sınırına dayandı. Haftayı az hasarlı atlatırız umarım.

Biraz sonra #TUPRS ve #SASA bilanço analizlerinde görüşmek üzere,",2022-05-09 05:08:11+00:00,omerhankrm,5,679,145128,False,Pozitif#Yargı
221696,"Endeks tarafında 
#Oyakc #Arclk  #Enkai  #Tuprs 
#Karsn #Dohol (bu ikilinin bilançolar açıklanmadı!)
kısa vade için beğendiklerim.",2022-05-08 20:48:02+00:00,ofegin,28,572,105861,False,Pozitif#Yargı
221697,"TradingView, investing, Turkishbulls taraması
Pazartesi için GÜÇLÜ AL veren #BIST hisseleri
#INDES 9,98 #ESCOM 9,31
#TRGYO 8,00 #DYOBY 12,30
#HATEK 19,80 #TUCLK 14,67
#KOZAL 186,00 #ARENA 14,48
#DMSAS 8,52 #GESAN 24,80
#DOKTA 31,64 #ALKA 35,02
#TIRE 16,98
Kendime not, YTD.",2022-05-08 09:53:55+00:00,ASIM_YALCINKAYA,19,315,138764,False,Pozitif#Yargı
221698,"#SAHOL 19,71&gt;44,6
#VESTL 27,6&gt;55
#ESEN 36,24&gt;71,7
#GOZDE 9,02&gt;17
#CIMSA 33,32&gt;58,7
#INDES 9,98&gt;17
#ARDYZ 5,59&gt;9,5
#AKBNK 8,72&gt;14,5
#TCELL 20,3&gt;33
#EREGL 32,94&gt;51
#ENJSA 14,03&gt;21,8
#DOHOL 3,56&gt;5
#SELEC 12,43&gt;18
FKO DD FAVÖK son verilerle
en UCUZ #BIST 100 #hisse'leri
KendmeNot YTD",2022-05-07 08:06:04+00:00,ASIM_YALCINKAYA,98,882,138764,False,Gerçek#Nötr
221699,"Ak Yatırım, TAV'ı 72,00 TL, Tüpraş'ı 323,00 TL, Mavi'yi 132,00 TL hedef fiyatla model portföyüne eklerken,  Garanti Bankası'nı çıkardı #TAVHL #TUPRS #MAVI #GARAN",2022-05-06 14:14:21+00:00,ForeksTurkey,9,85,411899,False,Gerçek#Negatif#Pozitif
221700,"Şeker Yatırım, Şişecam hedef fiyatını 20,30 TL'den 26,80 TL'ye yükseltti, ""al"" tavsiyesini korudu #SISE",2022-05-06 13:11:35+00:00,ForeksTurkey,4,62,411899,False,Gerçek#Pozitif
221701,#ENKAI #BRSAN #SISE #TIRE #FROTO #KOZAA #KOZAL #IPEKE #INDES benim Kumbara hisselerimden bazılar hatırlatayım. 😌🧿,2022-05-06 11:02:17+00:00,Piri_KAPTAN,22,386,135216,False,Pozitif#Yargı
221702,"Dinamik Yatırım, Yapı Kredi Bankası hedef fiyatını 6,10 TL'den 6,80 TL'ye güncelledi, ""al"" tavsiyesini korudu #YKBNK",2022-05-06 10:58:30+00:00,ForeksTurkey,1,33,411899,False,Gerçek#Pozitif
221703,"HSBC, 
#YKBNK hedef fiyatını 5,50 TL'den 5,75 TL'ye yükseltti, tavsiyesini ""Al"" olarak sürdürdü
#GARAN hedef fiyatını 15,70 TL'den 18,00 TL'ye yükseltti, tavsiyesini ""Al"" olarak sürdürdü
#AKBNK hedef fiyatını 8,55 TL'den 10,20 TL'ye yükseltti, tavsiyesini ""Tut"" olarak sürdürdü",2022-05-06 09:53:20+00:00,ForeksTurkey,3,36,411899,False,Gerçek#Pozitif
221704,"Ak Yatırım, Şişecam için 22,10 TL hedef fiyatını ve ""endeksin üzerinde getiri"" tavsiyesini korudu #SISE",2022-05-06 06:50:00+00:00,ForeksTurkey,1,44,411899,False,Gerçek#Pozitif
221705,"Yapı Kredi Yatırım,  Koza Anadolu Madencilik için hedef fiyatını 42,20 TL olarak belirledi #KOZAA",2022-05-06 06:34:51+00:00,ForeksTurkey,1,49,411899,False,Gerçek#Nötr
221706,"Deniz Yatırım, Şişecam için hedef fiyatını 21.10 TL'den 25,50 TL'ye yükseltirken, hisseyi model portföyünde taşımaya devam etti #SISE",2022-05-06 06:26:42+00:00,ForeksTurkey,3,118,411899,False,Gerçek#Pozitif
221707,"Garanti BBVA Yatırım, Şişe Cam için hedef fiyatını 23,50 TL'den 25,40 TL'ye revize ederken, ""endeksin üzerinde getiri"" tavsiyesini devam ettirdi #SISE",2022-05-06 06:24:07+00:00,ForeksTurkey,5,118,411899,False,Gerçek#Pozitif
